lng,lat,citycode,csq,ind_code2,ind_code3,ind_code4,employment
116.3290993,39.99801054,1101,1,34,344,3441,246
116.395645,39.92998578,1101,1,40,401,4019,110
116.506115,39.98554385,1101,1,38,381,3812,1366
116.3682287,39.8709012,1101,1,44,443,4430,1526
114.0663786,22.51469741,1101,1,39,396,3969,405
116.395645,39.92998578,1101,1,23,231,2319,282
116.2419646,40.20585545,1101,1,35,351,3512,424
116.5153541,39.80728816,1101,1,30,309,3091,410
116.6517366,40.20850041,1101,1,13,131,1310,344
116.0827915,40.1806984,1101,1,36,366,3660,363
116.395645,39.92998578,1101,1,30,303,3039,148
116.395645,39.92998578,1101,1,26,266,2661,111
116.2595062,40.21036645,1101,1,32,326,3263,636
116.4744899,40.18312806,1101,1,30,308,3089,1225
116.395645,39.92998578,1101,1,45,450,4500,317
116.395645,39.92998578,1101,1,35,352,3522,445
116.0827915,40.1806984,1101,1,36,366,3660,358
116.6442392,40.22575922,1101,1,21,211,2110,1283
116.2471136,40.200876,1101,1,33,332,3321,887
116.1320576,40.23997234,1101,1,35,351,3515,200
116.3402014,39.99798912,1101,1,35,352,3521,120
116.3545627,39.88943961,1101,1,27,276,2760,440
116.395645,39.92998578,1101,1,39,392,3922,523
116.2910806,39.84167886,1101,1,26,266,2661,44
116.4131776,39.93497786,1101,1,23,231,2311,411
115.9859663,40.44673769,1102,1,45,450,4500,126
115.9723352,40.45206682,1102,1,35,351,3516,519
115.9182961,40.39421735,1102,1,35,358,3581,350
117.2108131,39.1439299,1201,1,29,292,2924,148
117.5307265,39.50419661,1201,1,14,144,1440,672
117.3312802,39.72376383,1201,1,15,152,1523,194
117.2108131,39.1439299,1201,1,39,397,3972,330
117.7088731,39.0577988,1201,1,15,152,1521,1645
117.2108131,39.1439299,1201,1,39,397,3971,826
117.4025973,39.00462479,1201,1,34,348,3489,103
117.391704,38.92421898,1201,1,26,264,2641,430
117.2904892,39.74715314,1201,1,33,335,3353,298
117.2108131,39.1439299,1201,1,25,251,2511,9454
117.0857804,38.83875842,1202,1,31,314,3140,60
117.4219241,38.97891432,1201,1,13,135,1353,505
116.7859334,38.94158482,1202,1,13,137,1372,553
117.2993086,39.70754611,1201,1,13,135,1351,1018
117.521833,39.05154905,1201,1,34,349,3490,1962
117.2108131,39.1439299,1201,1,39,393,3939,983
117.2595983,39.19687175,1201,1,29,292,2922,185
117.2108131,39.1439299,1201,1,39,397,3971,295
117.0843212,39.0800389,1201,1,34,345,3451,343
117.4409636,38.87341938,1201,1,34,344,3443,127
117.2108131,39.1439299,1201,1,26,264,2642,262
117.6896318,39.05720079,1201,1,38,383,3831,388
117.3927901,40.06487154,1202,1,34,342,3429,293
117.7648322,39.02031619,1201,1,32,322,3221,209
117.2108131,39.1439299,1201,1,13,137,1371,700
117.2154609,38.96579471,1201,1,31,314,3140,332
117.3078436,38.62113816,1201,1,33,334,3340,313
116.9494354,38.93147036,1201,1,26,261,2614,663
117.2108993,39.12539838,1201,1,18,181,1810,624
117.0139247,39.10687125,1201,1,35,356,3562,372
117.0687658,38.85258571,1202,1,31,314,3140,169
117.2108131,39.1439299,1201,1,27,272,2720,1346
117.3136574,39.01669992,1201,1,31,314,3140,207
117.2279723,39.11439638,1201,1,13,136,1361,369
117.1921921,39.12134708,1201,1,29,292,2929,214
117.1823386,39.11972539,1201,1,35,352,3521,487
117.2872775,39.13647043,1201,1,39,397,3971,402
117.1746176,39.19877884,1201,1,35,356,3562,381
117.7122824,39.03100267,1201,1,44,443,4430,687
117.7122824,39.03100267,1201,1,45,450,4500,311
117.7122824,39.03100267,1201,1,44,442,4420,433
117.7122824,39.03100267,1201,1,46,461,4610,260
117.355222,39.07380219,1201,1,26,264,2641,328
117.075341,39.15197305,1201,1,39,397,3971,451
117.2108131,39.1439299,1201,1,38,385,3857,727
117.6801642,39.05815804,1201,1,30,303,3039,492
117.3662332,39.03074144,1201,1,20,202,2023,212
117.7841138,39.32023539,1202,1,31,313,3130,340
117.3170611,39.03547871,1201,1,26,261,2614,638
117.1622168,39.17062133,1201,1,17,171,1713,355
117.2108131,39.1439299,1202,1,31,314,3140,245
117.6604392,39.07870137,1201,1,26,264,2641,440
117.2660868,38.90764754,1201,1,26,264,2643,72
117.1763875,39.25211882,1201,1,26,266,2662,304
117.2108131,39.1439299,1202,1,27,275,2750,168
117.3608119,39.05045186,1201,1,33,338,3389,247
117.2108131,39.1439299,1201,1,26,264,2642,292
117.3845333,38.68386668,1201,1,26,261,2614,412
117.0469577,39.08303627,1201,1,29,292,2922,151
116.9550764,39.89531636,1310,1,31,314,3140,210
115.027848,37.0815603,1309,1,26,261,2614,353
116.9755347,39.90435675,1310,1,13,135,1353,248
116.5317628,37.88390184,1309,1,34,346,3468,129
116.8879671,38.33366337,1309,1,31,314,3140,411
116.1632141,38.74110464,1309,1,26,266,2669,177
116.9100284,38.4696148,1309,1,26,263,2631,423
114.9511396,38.18328602,1301,1,19,191,1910,122
114.6355838,38.23185546,1301,1,13,132,1320,428
114.3969359,37.9723116,1301,1,14,144,1440,2757
117.2202968,39.17314893,1310,1,30,305,3051,323
114.660664,38.70661221,1306,1,10,109,1099,134
114.6893126,37.91797841,1301,1,31,313,3130,47
116.8638065,38.29761535,1309,1,38,383,3831,574
116.5481514,38.63448254,1310,1,30,308,3081,280
118.6869546,40.04044251,1302,1,8,81,810,396
117.4686106,38.40131934,1309,1,25,251,2511,1157
114.660664,38.70661221,1306,1,24,243,2431,70
116.0160505,39.48365111,1306,1,45,450,4500,72
116.9328173,39.71947994,1310,1,22,223,2231,207
116.4913616,37.62137394,1309,1,22,222,2222,267
116.2896702,39.35110594,1310,1,34,344,3444,215
116.8638065,38.29761535,1309,1,33,335,3352,478
115.2987495,37.92412188,1301,1,33,332,3322,41
114.6123478,38.05289944,1301,1,35,359,3596,386
116.0409336,39.26508776,1306,1,31,313,3130,475
114.5220818,38.04895831,1301,1,22,223,2239,380
114.2318584,38.26061195,1301,1,17,171,1711,1506
114.5344026,37.89830765,1301,1,30,309,3099,192
116.8506529,39.97264591,1310,1,23,231,2311,424
114.6261955,38.05316314,1301,1,26,266,2662,183
115.2488988,37.90524131,1301,1,25,251,2511,190
117.7950888,39.69243486,1302,1,29,291,2914,208
114.562542,37.99800804,1301,1,22,223,2231,344
114.8108291,37.81172046,1301,1,17,171,1712,203
116.2600313,39.89520964,1302,1,30,303,3034,35
114.5413632,37.76459398,1301,1,30,309,3091,207
115.8177748,39.26867691,1306,1,34,341,3412,2435
116.8451434,38.31974854,1309,1,29,292,2922,2204
114.5659569,37.80996919,1301,1,13,131,1310,100
114.0831921,38.08077527,1301,1,31,311,3110,655
116.6566484,38.70883823,1310,1,36,366,3660,480
116.9038838,39.71105943,1310,1,24,242,2422,360
115.956237,38.64030404,1306,1,35,357,3576,279
114.5090303,37.06930717,1301,1,18,181,1810,3344
114.5202835,37.74965451,1301,1,22,222,2221,410
114.9142346,40.78122607,1307,1,26,265,2651,1719
116.5796103,38.38394778,1309,1,29,292,2926,452
117.9338225,40.99252105,1308,1,30,301,3011,205
117.9338225,40.99252105,1308,1,8,81,810,711
115.8858161,38.42220712,1309,1,19,193,1932,449
116.1632141,38.74110464,1309,1,34,345,3452,372
116.8507847,38.69504935,1309,1,15,152,1524,242
114.7586198,37.98875117,1301,1,13,133,1331,143
116.9072769,39.70166559,1310,1,13,135,1351,290
117.9338225,40.99252105,1308,1,15,151,1512,173
118.1558708,39.63938361,1302,1,24,243,2437,1181
117.9588169,40.92648644,1308,1,10,101,1012,410
118.8952066,39.41712847,1302,1,17,171,1711,221
115.8207086,39.27583852,1306,1,27,274,2740,308
118.1257183,40.97324218,1308,1,9,91,912,184
119.2700338,39.78158684,1303,1,22,223,2231,718
117.9338225,40.99252105,1308,1,26,261,2614,265
114.5220818,38.04895831,1301,1,26,266,2666,243
116.6237948,41.42568434,1308,1,8,81,810,90
115.2540217,39.31756605,1306,1,30,303,3033,363
114.3473226,38.08470683,1301,1,26,261,2619,472
114.1122574,38.28538127,1301,1,34,345,3451,442
118.2195243,39.50821393,1302,1,34,342,3423,524
118.3713891,40.23850766,1302,1,8,81,810,350
119.1375825,40.35365031,1303,1,8,81,810,513
116.4147674,39.11867578,1310,1,14,146,1462,191
116.1503955,41.55817921,1308,1,9,92,921,113
118.5201952,39.76847582,1302,1,25,252,2520,701
116.0988575,38.53792393,1309,1,35,351,3512,94
118.3713891,40.23850766,1302,1,8,81,810,418
115.4948102,38.88656455,1306,1,17,171,1712,699
116.8012214,33.9736561,1309,1,27,271,2710,316
119.6074779,39.92288218,1303,1,13,133,1331,904
118.599158,40.01348511,1302,1,31,312,3120,1429
116.8240297,40.36948902,1101,1,33,331,3312,398
116.4504784,39.87459443,1101,1,26,266,2661,87
116.6386154,39.8515631,1101,1,18,181,1810,56
116.4536458,39.80123386,1101,1,39,399,3990,344
117.0061683,40.10985926,1101,1,17,171,1711,173
117.1364732,40.16041917,1101,1,27,274,2740,434
117.1200315,40.16029689,1101,1,45,450,4500,428
116.395645,39.92998578,1101,1,39,396,3963,204
116.2474675,40.08724578,1101,1,38,382,3823,479
116.3439995,40.03480554,1101,1,39,396,3969,380
116.3774648,39.97643898,1101,1,30,305,3052,298
116.5031453,40.25073937,1101,1,18,181,1810,561
116.395735,39.93125016,1101,1,40,402,4028,471
116.3577849,40.02529201,1101,1,38,381,3819,193
116.34006,39.9852711,1101,1,39,391,3913,84
116.3194182,39.9731849,1101,1,39,392,3921,352
116.3429034,39.98266678,1101,1,40,401,4012,504
116.4159465,39.98972383,1101,1,13,132,1320,511
116.395645,39.92998578,1101,1,40,401,4019,236
116.3156371,40.04282947,1101,1,34,346,3461,248
116.3172494,40.04607751,1101,1,35,358,3581,288
116.316669,40.04370648,1101,1,39,399,3990,192
116.7611887,40.34199444,1102,1,40,401,4011,448
117.2108131,39.1439299,1201,1,21,211,2110,217
117.2108131,39.1439299,1201,1,38,386,3861,206
117.3300276,39.03104821,1201,1,39,397,3971,518
117.2108131,39.1439299,1201,1,26,266,2669,97
117.0488346,39.06127136,1201,1,19,195,1954,1580
117.3388863,39.17481567,1201,1,38,382,3823,228
117.0311182,39.40478018,1201,1,34,342,3424,354
117.1791171,39.19505965,1201,1,39,391,3919,315
117.1067758,39.08141048,1201,1,34,345,3459,392
117.1621977,39.16080712,1201,1,40,401,4011,287
117.2108131,39.1439299,1202,1,26,262,2624,364
117.5647014,39.41534981,1202,1,41,419,4190,248
117.0430731,39.13651535,1201,1,36,366,3660,589
116.8903626,39.63621966,1201,1,21,211,2110,710
117.720809,39.07029084,1201,1,36,366,3660,631
117.2108131,39.1439299,1201,1,34,345,3451,121
117.2108131,39.1439299,1201,1,20,202,2021,419
117.5500977,39.09416439,1201,1,40,401,4019,450
117.2108131,39.1439299,1201,1,36,366,3660,768
117.1250684,39.10378579,1201,1,39,393,3939,339
117.2108131,39.1439299,1201,1,38,381,3819,127
117.2108131,39.1439299,1201,1,35,356,3562,69
117.2860175,39.03474648,1201,1,39,397,3971,513
117.8416167,39.33488642,1202,1,13,131,1310,386
117.2807228,39.82348603,1201,1,13,132,1320,87
117.2108131,39.1439299,1201,1,26,266,2664,458
117.7077234,39.04597909,1201,1,27,276,2760,891
117.3498771,39.19647695,1201,1,38,383,3831,567
117.0536085,39.39944047,1201,1,22,222,2221,383
117.2608189,39.18158306,1201,1,13,131,1310,802
117.2514754,39.13542237,1201,1,37,376,3762,149
117.1716766,39.19651455,1201,1,38,385,3855,431
117.1749716,39.19864614,1201,1,29,292,2922,233
117.2108131,39.1439299,1201,1,20,203,2032,684
117.2793092,39.0968082,1201,1,32,326,3261,197
117.366847,39.17169601,1201,1,23,231,2319,427
117.3101173,39.05246808,1201,1,13,132,1320,194
117.4222374,39.87714081,1202,1,24,243,2439,109
117.1642165,39.25140242,1201,1,31,314,3140,270
117.2108131,39.1439299,1201,1,34,347,3479,299
117.2912079,39.70898118,1201,1,21,211,2110,404
117.6524426,39.00403923,1201,1,26,261,2614,192
117.542974,39.11484945,1202,1,33,331,3311,744
117.324866,39.25437033,1201,1,30,303,3034,292
117.5230765,39.04390783,1201,1,31,314,3140,5873
117.4454541,39.05784006,1201,1,26,261,2611,343
117.2108131,39.1439299,1201,1,33,338,3382,238
117.2108131,39.1439299,1202,1,18,181,1810,418
117.2108131,39.1439299,1201,1,38,381,3811,281
117.2108131,39.1439299,1201,1,29,292,2921,377
117.3390345,39.17540013,1201,1,38,382,3823,301
117.2108131,39.1439299,1201,1,38,383,3833,123
117.2108131,39.1439299,1201,1,25,251,2511,796
116.4392826,39.94888435,1201,1,25,251,2511,2210
117.2108131,39.1439299,1201,1,33,335,3351,232
117.2108131,39.1439299,1201,1,43,434,4342,219
117.2108131,39.1439299,1201,1,37,371,3714,184
117.0502447,39.16269591,1201,1,33,334,3340,382
117.4292299,39.11914904,1201,1,23,231,2319,811
104.1141293,37.55033947,1201,1,39,396,3963,3011
117.1971614,39.2118749,1201,1,33,339,3399,54
117.126146,39.28240616,1201,1,33,336,3360,427
117.2108131,39.1439299,1201,1,34,344,3444,187
117.4962152,38.82968589,1201,1,29,292,2923,66
117.2108131,39.1439299,1201,1,34,343,3435,139
117.4535685,39.09125115,1201,1,26,261,2611,146
117.1718525,39.50842425,1201,1,24,243,2437,219
117.2108862,39.21622066,1201,1,26,265,2651,163
117.2875705,39.23040359,1201,1,38,382,3823,586
117.2091656,39.10013177,1201,1,21,211,2110,654
116.9935764,38.93822728,1202,1,21,213,2130,1706
116.9480585,39.257624,1201,1,29,292,2927,330
117.4391644,39.09063553,1201,1,38,382,3824,479
117.55734,39.76147269,1201,1,19,192,1922,548
116.9148502,38.94466553,1202,1,24,241,2412,250
117.0580099,38.84321879,1202,1,31,314,3140,754
117.2108131,39.1439299,1201,1,38,383,3831,542
117.235318,39.29780304,1201,1,33,332,3329,1124
117.2351236,39.23610213,1201,1,23,231,2319,237
117.689424,39.381561,1202,1,20,204,2049,417
117.4277334,39.74212328,1201,1,21,219,2190,262
117.1373068,38.77105735,1202,1,24,242,2422,500
117.0527266,39.40840773,1201,1,27,277,2770,520
117.2108131,39.1439299,1201,1,33,334,3340,959
117.4491102,38.91418835,1201,1,39,397,3971,345
117.2580562,39.23318899,1201,1,34,342,3424,503
117.1856852,39.20349889,1201,1,30,302,3021,302
117.2764955,39.59712209,1201,1,38,383,3833,372
117.2359626,39.238184,1201,1,33,338,3382,545
117.1954598,39.21067465,1201,1,38,383,3831,138
117.2108131,39.1439299,1201,1,40,401,4011,121
117.2108131,39.1439299,1201,1,30,301,3011,372
117.4311006,39.74256238,1201,1,21,219,2190,82
117.2108131,39.1439299,1201,1,18,181,1810,367
117.0775976,39.23996986,1201,1,38,381,3811,999
117.0793312,38.81549727,1202,1,31,314,3140,294
117.3159276,39.07391073,1201,1,33,339,3399,207
117.7013885,39.05470355,1201,1,29,292,2926,510
117.2108131,39.1439299,1201,1,41,419,4190,365
117.2159174,39.19121473,1201,1,23,231,2319,564
117.2108131,39.1439299,1201,1,36,366,3660,1060
117.7097714,39.06516455,1201,1,13,132,1320,469
117.467535,39.00231536,1201,1,33,331,3311,260
116.9727723,38.86126214,1202,1,31,314,3140,405
117.3839595,38.85894253,1201,1,33,331,3311,268
117.2108131,39.1439299,1201,1,39,397,3971,295
117.3124577,38.90555989,1201,1,23,231,2319,167
117.2108131,39.1439299,1201,1,18,181,1810,440
117.2108131,39.1439299,1201,1,33,339,3399,306
117.4144328,38.98325152,1201,1,39,395,3953,760
117.4236594,38.95736485,1201,1,33,338,3381,335
117.3773916,38.84681879,1201,1,36,366,3660,242
116.9180184,39.1868921,1201,1,37,376,3761,185
117.8207505,39.35139443,1202,1,20,201,2012,304
117.1824365,39.11947418,1202,1,40,401,4011,298
117.2108131,39.1439299,1202,1,42,421,4210,660
117.1384248,39.10084181,1201,1,39,399,3990,537
117.2504709,39.0117456,1201,1,39,395,3953,5353
117.3232451,39.63923993,1201,1,33,331,3312,207
117.2394334,39.00905961,1201,1,23,231,2319,200
117.1604473,39.11447867,1201,1,40,401,4011,263
117.257956,39.22428347,1201,1,29,292,2928,235
116.9727723,38.86126214,1202,1,29,292,2929,403
117.3332539,38.96136099,1201,1,26,264,2641,260
117.2108131,39.1439299,1201,1,29,291,2911,1895
117.2450199,39.0029348,1201,1,39,392,3922,6213
116.2556448,40.0845868,1101,1,39,396,3963,1310
116.3612425,40.01334848,1101,1,26,263,2632,444
116.3194182,39.9731849,1101,1,18,181,1810,853
116.0545786,39.75066109,1101,1,41,419,4190,743
113.1746558,23.2008826,1101,1,15,152,1522,402
116.8414027,40.38248988,1102,1,46,461,4610,401
116.2419646,40.20585545,1101,1,35,358,3581,341
116.3793739,40.00843149,1101,1,35,357,3572,684
121.4793995,31.00811927,1101,1,30,309,3099,371
116.123558,39.90720788,1101,1,30,303,3034,132
116.395645,39.92998578,1101,1,44,443,4430,171
116.4986719,39.984335,1101,1,35,359,3591,240
116.395645,39.92998578,1101,1,35,358,3581,444
116.3320409,39.93432983,1101,1,21,211,2110,542
116.5230616,39.79675504,1101,1,27,272,2720,836
116.5610253,39.95321532,1101,1,29,292,2927,518
116.4752113,39.8660561,1101,1,22,223,2239,421
116.5061849,39.98549417,1101,1,39,399,3990,1363
116.5025238,39.97819278,1101,1,39,392,3922,392
116.6570467,40.11796367,1101,1,36,361,3610,1787
116.395645,39.92998578,1101,1,39,399,3990,386
116.6616152,40.09725388,1101,1,34,342,3421,70
117.2108131,39.1439299,1201,1,29,292,2922,559
117.485497,38.87018781,1201,1,33,331,3311,402
117.2108131,39.1439299,1201,1,37,376,3761,289
117.2108131,39.1439299,1201,1,19,192,1922,445
117.7719062,39.45501953,1202,1,21,219,2190,412
117.2108131,39.1439299,1201,1,25,251,2511,106
117.2108131,39.1439299,1201,1,33,339,3391,549
111.5283117,36.08907378,1201,1,20,203,2034,177
117.2108131,39.1439299,1201,1,18,181,1810,409
117.2108131,39.1439299,1201,1,29,292,2929,352
117.2108131,39.1439299,1201,1,39,397,3971,292
117.422403,39.28151251,1202,1,14,146,1469,409
117.2108131,39.1439299,1201,1,24,241,2413,235
116.9027938,39.2944335,1201,1,13,137,1372,392
117.5230301,38.97649696,1201,1,31,312,3120,3361
116.7923907,38.84294932,1202,1,42,421,4210,269
117.7500156,39.35989968,1202,1,23,231,2319,354
117.0873087,39.39909943,1201,1,31,314,3140,281
117.2108131,39.1439299,1202,1,30,303,3035,402
117.248568,39.38447474,1201,1,35,352,3525,133
117.2108131,39.1439299,1202,1,31,313,3130,206
117.3999621,39.76511224,1201,1,29,292,2929,369
116.4634866,39.93916894,1201,1,36,362,3620,364
117.2250078,39.31801896,1201,1,38,382,3823,241
117.2882947,39.70987243,1201,1,21,211,2110,128
117.1423433,39.28019366,1201,1,38,383,3831,138
117.2108131,39.1439299,1201,1,39,397,3971,247
117.2108131,39.1439299,1201,1,32,326,3261,464
117.3539724,38.96131883,1201,1,42,422,4220,255
117.2108131,39.1439299,1201,1,35,354,3546,505
117.2446479,39.23217883,1201,1,34,342,3429,428
117.3378937,39.7285167,1201,1,18,181,1810,368
117.8176689,39.4924248,1202,1,31,313,3130,243
117.0703001,39.2653725,1201,1,30,306,3062,296
117.725063,39.06164814,1201,1,29,292,2928,447
117.5702264,40.09347797,1202,1,22,223,2231,368
117.2149654,39.21941972,1201,1,38,382,3823,602
117.5073494,39.02080632,1201,1,33,334,3340,320
117.6390524,39.68003294,1201,1,18,181,1810,636
117.2108131,39.1439299,1201,1,36,366,3660,1395
117.1480539,39.12462797,1201,1,36,366,3660,329
116.9694659,39.62008715,1201,1,21,211,2110,490
117.0345779,39.45704258,1201,1,31,314,3140,121
117.3170611,39.03547871,1201,1,27,271,2710,42
117.242006,39.23766487,1201,1,34,345,3451,709
117.2108131,39.1439299,1201,1,38,383,3839,72
117.0835389,39.1490918,1201,1,39,399,3990,475
117.059519,39.39622938,1201,1,17,178,1781,441
117.2108131,39.1439299,1201,1,40,403,4030,101
117.2108131,39.1439299,1201,1,35,355,3553,700
117.2108131,39.1439299,1201,1,37,376,3762,434
117.2108131,39.1439299,1201,1,33,338,3382,303
117.2108131,39.1439299,1201,1,27,276,2760,350
114.0663786,22.51469741,1201,1,35,352,3525,282
117.2108131,39.1439299,1201,1,34,349,3490,296
117.1920708,39.21388725,1201,1,35,352,3525,204
117.4197919,38.96179251,1201,1,14,145,1459,238
117.1635661,39.20561801,1201,1,13,135,1351,314
117.2108131,39.1439299,1201,1,34,344,3444,110
117.273628,39.2368294,1201,1,35,351,3516,559
117.5929397,39.70780663,1201,1,18,181,1810,334
117.2108131,39.1439299,1201,1,26,266,2662,455
117.1411873,39.43471869,1201,1,37,376,3761,253
117.2108131,39.1439299,1201,1,26,261,2612,275
117.1621343,38.90013427,1202,1,33,334,3340,114
117.3085048,39.12361925,1201,1,30,305,3051,430
113.4484533,35.09288533,1310,1,36,366,3660,481
115.0265736,38.03796975,1301,1,18,181,1810,431
114.5220818,38.04895831,1301,1,30,303,3034,572
116.8638065,38.29761535,1309,1,38,383,3831,154
118.0312459,39.45662014,1302,1,33,331,3311,343
114.8349382,37.76961245,1301,1,17,171,1712,340
118.6869546,40.04044251,1302,1,13,135,1351,112
115.5032498,38.46947768,1306,1,29,291,2912,234
116.5870118,38.56430926,1310,1,30,303,3035,149
119.0693851,39.72436873,1303,1,13,139,1391,472
114.7622708,38.37757803,1301,1,13,137,1371,442
114.8060913,38.90452113,1306,1,44,442,4420,153
115.3395986,38.30796273,1306,1,17,171,1711,344
115.0802835,38.35391461,1306,1,33,334,3340,185
118.2545033,39.62817017,1302,1,30,307,3071,1206
114.5220818,38.04895831,1301,1,15,151,1512,375
116.389236,38.09027871,1309,1,29,292,2926,423
114.5220818,38.04895831,1301,1,18,181,1810,509
118.1834506,39.65053092,1302,1,29,292,2922,293
115.3374206,38.30742588,1306,1,17,171,1711,382
116.1676928,38.79828409,1309,1,26,266,2662,280
119.0946215,39.63802116,1303,1,20,202,2021,201
114.8829714,40.8145985,1306,1,34,344,3443,338
118.5665106,40.50109049,1308,1,32,322,3221,1965
116.4948169,38.91139048,1310,1,36,366,3660,430
114.951731,41.41722136,1307,1,14,144,1440,500
117.0011998,39.72079641,1310,1,34,344,3443,194
116.7989715,39.58169769,1310,1,17,178,1781,309
116.4948169,38.91139048,1310,1,36,366,3660,402
115.0705636,41.4955265,1307,1,34,344,3444,199
116.5019798,39.90114219,1310,1,30,305,3051,447
116.389236,38.09027871,1309,1,31,313,3130,159
116.3372984,38.04323082,1309,1,31,313,3130,180
118.3618288,40.16212778,1302,1,13,137,1372,256
115.4948102,38.88656455,1306,1,14,145,1453,246
118.1834506,39.65053092,1302,1,31,314,3140,203
114.3473226,38.08470683,1301,1,30,301,3011,137
115.1845076,37.90748655,1301,1,19,191,1910,1081
116.389236,38.09027871,1309,1,31,313,3130,158
114.4564263,38.54481379,1301,1,30,301,3011,101
118.5652937,39.9020806,1302,1,25,252,2520,580
115.3467295,38.43372615,1306,1,27,273,2730,39
117.2202968,39.17314893,1303,1,40,401,4012,277
120.4109366,37.36466677,1301,1,38,383,3831,173
114.7096376,38.61182364,1306,1,24,243,2431,383
115.188607,37.9084509,1301,1,19,191,1910,915
115.3204252,38.41921013,1306,1,27,273,2730,10
116.7036022,39.51861063,1310,1,40,401,4019,508
115.8743552,39.35592465,1306,1,45,450,4500,102
114.5371701,38.43912396,1301,1,29,292,2922,304
115.0204126,38.03345394,1301,1,15,152,1521,433
115.4948102,38.88656455,1306,1,31,313,3130,476
115.1816044,38.19266674,1301,1,26,261,2613,362
116.3917626,39.02693684,1310,1,36,366,3660,239
115.2987495,37.92412188,1301,1,19,191,1910,960
115.5137604,38.81642726,1306,1,31,313,3130,286
115.3348267,38.39373999,1306,1,17,171,1711,427
117.1241609,37.99235711,1309,1,33,335,3352,118
117.9338225,40.99252105,1308,1,34,346,3461,510
114.884836,38.09799055,1301,1,36,365,3650,120
114.7259402,38.63945314,1306,1,14,145,1453,229
119.0946215,39.63802116,1303,1,22,222,2221,640
116.9812671,38.66316491,1309,1,33,339,3399,87
116.980567,38.65863833,1309,1,39,396,3963,423
115.6405546,39.14724749,1306,1,13,135,1352,281
117.9687125,39.6175449,1302,1,31,314,3140,272
114.4717142,37.97143935,1301,1,33,333,3333,418
114.7086553,38.16076888,1301,1,20,202,2022,516
114.9301047,40.82215078,1307,1,33,333,3332,392
115.0389103,38.07483036,1301,1,34,341,3412,571
115.4356717,40.47871749,1307,1,30,301,3011,330
117.6328388,39.92019108,1302,1,30,301,3011,176
113.5555814,22.22576325,1310,1,45,450,4500,390
117.400217,38.40152185,1309,1,31,314,3140,355
115.7586393,39.00044797,1306,1,13,137,1371,842
115.7814392,38.67923923,1306,1,17,177,1772,3111
116.3095861,38.51124832,1309,1,30,303,3035,43
119.54357,39.94821829,1303,1,29,292,2929,318
116.8638065,38.29761535,1309,1,40,401,4013,268
114.4034487,38.31006499,1301,1,31,313,3130,367
115.5695871,38.93844924,1306,1,14,143,1439,430
116.9329055,38.27383174,1309,1,15,152,1523,467
106.9213434,39.40347609,1301,1,27,271,2710,649
116.0505813,39.40057245,1306,1,33,335,3352,77
116.5438168,39.37174787,1310,1,34,348,3484,277
116.3250182,39.99899439,1307,1,35,359,3595,191
118.1871727,39.69305604,1302,1,35,351,3511,354
118.1334214,39.44432939,1302,1,37,371,3714,339
118.6869546,40.04044251,1302,1,18,183,1830,505
117.2202968,39.17314893,1306,1,38,382,3823,686
117.7845852,40.96148396,1308,1,34,348,3484,391
119.6043676,39.94546157,1303,1,19,192,1921,496
115.2987495,37.92412188,1301,1,38,386,3869,447
118.5837773,39.78550885,1302,1,10,101,1019,175
115.4413388,38.83548148,1306,1,22,222,2221,129
118.1991364,39.86001851,1302,1,30,302,3021,150
115.6569256,38.56198355,1306,1,17,172,1721,321
114.1642106,38.89480641,1306,1,8,81,810,287
117.0212842,39.96742765,1310,1,23,231,2311,294
114.9672557,38.51285576,1306,1,24,244,2443,66
114.4118805,38.29412641,1301,1,30,303,3033,223
114.3826794,38.06923935,1301,1,29,292,2927,309
116.8638065,38.29761535,1309,1,31,313,3130,435
114.6015944,40.85432258,1307,1,26,263,2631,380
116.7677792,39.58761016,1310,1,46,461,4610,149
117.9338225,40.99252105,1308,1,8,81,810,1183
115.0576936,38.73604575,1306,1,13,137,1372,102
114.4913246,38.05463781,1301,1,18,181,1810,526
116.1832989,39.04278686,1306,1,34,344,3444,209
114.8911426,40.76718876,1307,1,35,351,3511,413
116.9561242,38.289063,1309,1,21,211,2110,288
116.81138,39.1143221,1310,1,36,366,3660,123
118.6936975,41.13079382,1308,1,8,81,810,440
117.2202968,39.17314893,1309,1,31,313,3130,370
118.1834506,39.65053092,1302,1,34,344,3441,1342
114.7622708,38.37757803,1301,1,33,339,3399,430
116.2780782,38.4090372,1309,1,38,383,3831,473
113.0953196,36.2120768,1306,1,34,344,3441,336
118.1798885,41.94524313,1308,1,8,81,810,293
114.4913246,38.05463781,1301,1,18,181,1810,578
115.4948102,38.88656455,1306,1,36,366,3660,1059
115.4582144,38.55302876,1306,1,26,265,2659,321
118.2506384,39.64725938,1302,1,26,261,2619,436
117.8093358,41.05145316,1308,1,13,137,1372,472
114.9008417,40.8045145,1307,1,33,335,3352,215
117.0513056,39.74310003,1310,1,44,443,4430,386
118.9855641,39.92097846,1303,1,8,81,810,115
116.8263584,39.96418915,1310,1,46,461,4610,389
115.7273693,38.72023942,1306,1,17,177,1772,569
116.2715928,38.48372143,1309,1,30,308,3081,356
119.0946215,39.63802116,1303,1,13,136,1361,428
116.5499441,37.9025009,1309,1,29,292,2921,262
116.8638065,38.29761535,1309,1,30,305,3055,151
117.2202968,39.17314893,1306,1,35,354,3542,426
